time,Q_29,Q_24,Q_27,Q_67,Q_41,Q_39,Q_15,Q_62,Q_58,Q_53,Q_52,Q_48,Q_9,Q_56,Q_10,Q_33,Q_18,Q_38,Q_46,Q_14,Q_43,Q_32,Q_60,Q_55,Q_8,Q_74,Q_83,Q_86,Q_92,Q_72,Q_97,Q_88,Q_87,Q_82,Q_102,Q_94,Q_110,Q_111,Q_113,Q_114,Q_115,Q_116,Q_117,Q_118,Q_119,Q_120,Q_121,Q_122,Q_123
3.28331e+08,0.197781,0.490568,0.706065,1.95038,2.7842,2.53068,0.505311,1.00284,2.02405,1.01755,0.692773,0.646328,0.511904,0.242756,1.44094,0.287312,0.612039,0.267274,0.540135,0.550442,2.3182,0.203947,1.13814,0.251733,0.811118,1.41687,2.98936,2.157,2.92568,1.47353,1.53967,4.24692,3.58227,3.48501,2.835,6.22862,3.33928,6.99732,7.7932,8.48754,9.71491,12.7712,14.6733,16.9991,18.8931,21.223,27.7357,27.8764,30.6629
3.28334e+08,0.208702,0.490302,0.703393,1.94966,1.74447,2.45568,0.505053,1.03712,2.01682,0.785995,0.693073,0.64682,0.509783,0.242625,1.43969,0.270953,0.61915,0.267069,0.539843,0.551879,2.15852,0.203837,1.17728,0.251597,0.804535,1.41629,3.01563,2.00356,3.15124,1.23805,1.53583,4.28852,3.5328,2.14247,2.7368,6.38868,3.35238,6.82363,6.97748,7.42029,8.83322,12.3097,15.0574,15.7968,19.5113,23.1355,27.9717,28.1155,31.1201
3.28338e+08,0.200279,0.490036,0.706349,1.94893,1.74006,2.41682,0.504795,0.976098,1.88139,0.742356,0.588425,0.645279,0.511878,0.242494,1.44167,0.280546,0.618152,0.266867,0.53955,0.553229,2.08776,0.203726,1.11871,0.251461,0.802273,1.42528,2.9879,2.12162,2.96311,1.09408,1.52707,4.28735,3.32505,2.34888,2.69255,6.31293,3.23727,6.65269,7.0696,7.35473,7.83144,10.3279,15.4785,15.9181,18.2582,24.1957,28.5458,28.4335,31.4141
3.28342e+08,0.207535,0.48977,0.706941,1.94821,1.70591,2.41034,0.504538,1.01066,1.89356,0.739502,0.685044,0.645749,0.512403,0.242364,1.44386,0.276386,0.619669,0.266707,0.539258,0.554431,2.07661,0.203616,1.13632,0.251325,0.80195,1.42037,2.96898,2.03959,2.9087,1.11118,1.52692,4.2009,3.40357,2.06234,2.66353,6.17704,3.21812,6.53712,6.81502,7.32388,7.83113,9.65667,13.9216,16.5609,18.5005,23.8544,29.0378,29.0107,31.6945
3.28345e+08,0.202083,0.489505,0.708308,1.9475,1.71497,2.41062,0.50428,0.983732,1.88778,0.74144,0.59131,0.644821,0.513368,0.242234,1.44588,0.279396,0.62022,0.266589,0.538966,0.555525,2.07508,0.203505,1.12621,0.251189,0.802472,1.42866,2.99671,2.10476,2.90283,1.10163,1.52702,4.25351,3.32801,2.2467,2.6498,6.17046,3.1904,6.60577,6.83089,7.10099,7.78312,9.71033,12.6581,15.3162,18.9465,23.2314,29.2565,29.4293,32.24
3.28349e+08,0.20693,0.48924,0.709274,1.94679,1.71371,2.41192,0.504023,1.00306,1.88997,0.742642,0.683743,0.644996,0.514115,0.242104,1.44774,0.278585,0.621,0.266493,0.538674,0.55654,2.07477,0.203395,1.13063,0.251053,0.803355,1.42506,2.96272,2.06191,2.9009,1.10784,1.52841,4.22839,3.38396,2.11076,2.6427,6.21116,3.18232,6.4856,6.84341,7.26503,7.57892,9.63353,12.2685,13.955,17.5673,24.352,29.4878,29.6335,32.5
3.28352e+08,0.203428,0.488975,0.710322,1.94609,1.71493,2.41328,0.503766,0.988113,1.88948,0.743906,0.594022,0.644312,0.514887,0.241974,1.44948,0.279753,0.621639,0.266419,0.538382,0.557499,2.0746,0.203285,1.12784,0.250918,0.804391,1.43123,2.99404,2.09741,2.90086,1.10667,1.52993,4.22658,3.34969,2.22664,2.63983,6.17233,3.17637,6.60322,6.76696,7.12489,7.73991,9.46679,12.0985,13.3776,16.3141,24.2337,29.7908,29.8851,32.7091
3.28356e+08,0.206693,0.48871,0.711282,1.94539,1.71519,2.41456,0.50351,0.998594,1.88977,0.744945,0.682242,0.644298,0.515613,0.241844,1.45113,0.279853,0.622277,0.26636,0.538091,0.558416,2.07445,0.203175,1.12865,0.250782,0.805488,1.42918,2.96338,2.07565,2.9,1.10859,1.53163,4.24045,3.38252,2.12591,2.63895,6.18954,3.1746,6.48726,6.86676,7.20114,7.6007,9.62695,11.8097,13.155,15.825,23.4034,29.8861,30.1414,32.9769
3.2836e+08,0.204469,0.488446,0.712232,1.94469,1.71552,2.41576,0.503254,0.990212,1.88971,0.745925,0.596412,0.643762,0.516325,0.241715,1.4527,0.280496,0.622878,0.266312,0.5378,0.559302,2.0743,0.203065,1.12767,0.250647,0.806607,1.43373,2.98812,2.09532,2.89986,1.10895,1.53334,4.21565,3.3667,2.22184,2.63914,6.18812,3.17392,6.60569,6.75985,7.18347,7.68062,9.48139,11.907,12.8185,15.6085,22.3969,29.7156,30.1554,33.102
3.28363e+08,0.206693,0.488182,0.713151,1.94399,1.71568,2.41689,0.502998,0.995821,1.8897,0.746825,0.680656,0.643633,0.517017,0.241585,1.45423,0.280836,0.623463,0.266273,0.537509,0.560164,2.07416,0.202955,1.12758,0.250512,0.80773,1.43282,2.96523,2.08472,2.89917,1.10988,1.53506,4.24023,3.38605,2.13226,2.63983,6.17283,3.17414,6.50223,6.87775,7.1639,7.65927,9.57608,11.7685,12.8727,15.3061,21.8957,29.389,29.9286,32.9527
3.28367e+08,0.205308,0.487918,0.714051,1.94329,1.71579,2.41797,0.502742,0.991051,1.88961,0.747681,0.598584,0.643187,0.517694,0.241456,1.4557,0.281321,0.624029,0.26624,0.537218,0.561005,2.07401,0.202845,1.12704,0.250377,0.808849,1.43626,2.98221,2.096,2.89891,1.11047,1.53676,4.21294,3.37958,2.22048,2.64078,6.19285,3.17467,6.60767,6.77071,7.22448,7.64477,9.54053,11.8187,12.7396,15.3617,21.1212,28.9816,29.5729,32.6322
3.2837e+08,0.206846,0.487654,0.714929,1.9426,1.71585,2.419,0.502486,0.993976,1.88949,0.748498,0.67906,0.642989,0.518355,0.241326,1.45714,0.281716,0.624579,0.266212,0.536928,0.561827,2.07385,0.202736,1.12672,0.250242,0.80996,1.43611,2.96646,2.09128,2.89832,1.11114,1.53844,4.23509,3.39164,2.13628,2.64182,6.1662,3.17539,6.52008,6.88224,7.15141,7.70105,9.5395,11.8071,12.7651,15.2356,20.907,28.5515,29.1556,32.2325
3.28374e+08,0.20601,0.48739,0.715787,1.9419,1.71586,2.41997,0.502231,0.991188,1.88933,0.749286,0.600598,0.642598,0.519001,0.241197,1.45853,0.282146,0.625113,0.266189,0.536637,0.562632,2.07369,0.202626,1.12629,0.250107,0.811061,1.43881,2.97718,2.09809,2.89798,1.11173,1.54009,4.21277,3.39002,2.21979,2.64291,6.18969,3.17617,6.60934,6.78689,7.24689,7.63273,9.58453,11.7822,12.7621,15.2669,20.501,28.1535,28.733,31.8065
3.28378e+08,0.211914,0.487127,0.716405,1.98609,1.71584,2.7439,0.501976,0.992631,1.88915,0.750051,0.966513,0.64534,0.51964,0.241068,1.45989,0.282393,0.625656,0.26617,0.536347,0.563262,2.24867,0.202517,1.12591,0.250039,0.812029,1.43902,2.99794,2.09643,2.91354,1.11235,1.54172,4.2451,3.39821,2.26612,2.644,6.1704,3.17697,6.53772,6.88421,7.15432,7.7244,9.52528,11.8427,12.7273,15.2912,20.4738,27.8045,28.35,31.414
3.28381e+08,0.24968,0.486864,0.725696,1.95165,2.23305,2.94371,0.501722,1.17298,2.50947,0.750795,0.425436,0.640398,0.531909,0.240939,1.46121,0.317935,0.685112,0.266154,0.536149,0.629002,2.15691,0.202407,1.32499,0.249823,0.813385,1.49091,3.13062,2.14386,3.08115,1.11292,1.5434,4.42089,3.42865,2.44231,2.64504,6.50361,3.17776,6.63775,6.81481,7.26461,7.63823,9.6878,11.7236,12.7983,15.5919,20.1422,27.5415,28.0255,31.1646
3.28385e+08,0.230929,0.486601,0.882753,1.94058,2.03564,2.90376,0.501467,0.942706,1.9688,0.751518,0.861914,0.643028,0.631753,0.240811,1.52163,0.324349,0.76765,0.26614,0.535795,0.656719,2.09022,0.202298,1.11949,0.249711,0.834258,1.58526,3.01577,2.27446,2.96292,1.1134,1.55878,4.49436,3.52291,1.96292,2.63987,7.00386,3.17668,6.66354,6.95217,7.21408,7.78255,10.0818,11.6957,12.6997,15.8218,20.4966,27.4589,27.812,30.9474
3.28388e+08,0.279927,0.486338,0.964512,1.93912,2.0447,3.27689,0.501213,1.03989,1.9071,0.752224,0.42299,0.640386,0.667144,0.240682,1.69379,0.402214,0.83722,0.266127,0.535482,0.722838,2.07527,0.202189,1.14208,0.249566,0.908657,1.77995,2.92142,2.49935,2.90938,1.11394,1.68099,4.09782,3.67017,2.40466,2.59678,6.17266,3.1588,6.84859,6.99835,7.41147,7.74954,9.97284,12.1355,12.5834,15.7032,20.276,27.3723,27.7398,30.6851
3.28392e+08,0.32883,0.486076,1.07563,1.93838,2.35098,3.73901,0.500959,0.954689,1.88495,0.789877,0.851336,0.641898,0.687707,0.240554,1.86517,0.446575,0.963657,0.266117,0.53519,0.846526,2.07302,0.202079,1.11648,0.249436,0.977766,2.01213,3.0229,2.79605,2.8971,1.1301,1.79166,4.27204,3.99567,1.96673,2.64795,6.08777,3.13579,7.08357,7.25968,7.50018,8.02951,10.0551,12.2751,12.966,16.0378,20.5133,27.1911,27.6289,30.6054
3.28396e+08,0.318267,0.485813,1.26712,1.93767,2.51289,3.79037,0.500705,1.0165,1.88952,0.961787,0.432846,0.640174,0.712177,0.240425,1.96499,0.467436,0.979536,0.266108,0.534901,0.956119,2.07258,0.20197,1.12779,0.2493,1.0385,2.22418,2.90889,2.9611,2.89722,1.23381,1.88174,4.20444,4.57374,2.45704,2.741,6.24761,3.22015,7.7679,7.67066,7.96691,8.17958,10.6681,12.3212,13.1668,16.8527,19.7811,27.0027,27.4399,30.4341
3.28399e+08,0.369846,0.485551,1.22612,1.93697,2.54083,3.65935,0.500452,0.970028,1.888,1.03937,0.842003,0.640974,0.712357,0.240297,2.0017,0.452944,0.930726,0.266101,0.534612,0.972034,2.07235,0.201861,1.12152,0.249167,1.09107,2.38118,3.01636,2.94521,2.895,1.39555,1.96634,4.18932,5.09521,2.17659,2.83556,6.11948,3.31614,8.37194,8.43704,8.57374,8.69169,10.9786,12.977,13.146,17.0333,20.6474,26.8849,27.2685,30.2474
3.28403e+08,0.129912,0.485289,0.859713,1.93626,2.29377,3.37861,0.500199,1.00389,1.8892,0.986188,0.442332,0.639808,0.719469,0.240169,1.92724,0.442132,0.856043,0.266113,0.534324,0.869963,2.07215,0.201752,1.12405,0.249033,1.13264,2.30432,2.91753,2.83373,2.89554,1.3793,2.01814,4.24829,5.23354,2.69317,2.94002,6.17231,3.41327,8.65933,8.84578,9.21344,9.29745,11.5243,13.526,13.6935,16.9063,20.8645,26.9285,27.1939,30.1296
3.28406e+08,0.27662,0.485028,0.751815,1.93557,2.06575,2.75393,0.499946,0.978177,1.89009,0.80765,0.83318,0.640175,0.508867,0.240041,1.81926,0.255077,0.742641,0.266164,0.534036,0.705485,2.07196,0.201644,1.12221,0.248899,1.02845,1.60035,3.00097,2.60318,2.89398,1.25408,2.05096,4.16367,5.05835,2.17779,3.02446,6.18205,3.51392,8.57032,8.92172,9.25806,9.87468,11.8569,14.3526,14.2047,17.1558,21.5387,27.0845,27.2743,30.1488
3.2841e+08,0.155937,0.484766,0.738204,1.93488,1.97314,2.55186,0.499693,0.996647,1.89137,0.78941,0.451471,0.639348,0.537077,0.239913,1.57704,0.313318,0.640047,0.266202,0.533748,0.623471,2.07178,0.201535,1.12256,0.248765,0.928056,1.57714,2.92892,2.29823,2.89374,1.12345,1.73124,4.2518,4.63522,2.44775,3.23741,6.12778,3.63259,8.30212,8.6855,9.14984,9.6935,12.1027,14.2203,15.1237,17.1102,21.5689,27.2859,27.4475,30.2956
3.28414e+08,0.254692,0.484505,0.740305,1.93419,1.8535,2.518,0.499441,0.982371,1.89248,0.762915,0.824844,0.639454,0.52574,0.239786,1.49863,0.281074,0.647255,0.266219,0.53346,0.59281,2.07161,0.201426,1.12184,0.248632,0.871537,1.42675,2.98633,2.12731,2.89255,1.15015,1.67225,4.16375,4.13042,1.98489,3.03621,6.20497,3.74721,7.88871,8.34218,8.76117,9.62161,11.7624,14.5755,15.1067,17.7905,21.6766,27.456,27.6437,30.4886
3.28417e+08,0.175749,0.484244,0.741444,1.93351,1.78215,2.51508,0.499189,0.992389,1.89343,0.762191,0.460247,0.638835,0.530908,0.239658,1.48696,0.299322,0.644447,0.266221,0.533173,0.58839,2.07145,0.201318,1.12167,0.248498,0.846496,1.52615,2.93795,2.17061,2.89248,1.11168,1.60568,4.24076,3.7059,2.40807,2.91939,6.11837,3.47565,7.24531,7.80329,8.32065,9.17797,11.5392,14.2696,15.4921,17.7431,21.7319,27.602,27.8059,30.6673
3.28421e+08,0.240741,0.484026,0.742975,1.93284,1.78337,2.51666,0.498937,0.984407,1.89418,0.762048,0.81692,0.638783,0.530419,0.239577,1.48723,0.290727,0.646713,0.266192,0.532886,0.589319,2.0713,0.201209,1.12124,0.248365,0.836732,1.44971,2.97485,2.12648,2.8917,1.127,1.58711,4.17114,3.61365,1.98525,2.80951,6.20271,3.40859,6.98416,7.28176,7.73187,8.74715,10.9959,14.264,15.2603,18.0846,22.1802,27.7754,27.9571,30.818
3.28424e+08,0.188918,0.483743,0.744147,1.93217,1.78301,2.51857,0.498686,0.989786,1.89475,0.763426,0.468628,0.63829,0.531779,0.239393,1.48912,0.296244,0.647166,0.266157,0.532658,0.590562,2.07116,0.201101,1.12095,0.248232,0.833528,1.51622,2.9438,2.16284,2.89155,1.12067,1.57708,4.22733,3.52872,2.38331,2.74624,6.12371,3.30002,6.88451,7.19617,7.53657,8.17469,10.5631,13.7842,15.2834,17.8457,22.2864,27.9768,28.1392,30.9847
3.28428e+08,0.231821,0.483468,0.745302,1.93151,1.78391,2.52026,0.498434,0.98527,1.89517,0.764237,0.80935,0.638143,0.532425,0.239282,1.49107,0.294183,0.648087,0.266121,0.53233,0.591703,2.07103,0.200993,1.12061,0.248099,0.833091,1.46654,2.96645,2.14079,2.89095,1.12481,1.5753,4.17836,3.54652,2.00845,2.70824,6.19158,3.25751,6.75896,7.08007,7.50097,8.01851,10.041,13.456,14.867,17.8387,22.7336,28.1966,28.3467,31.1847
3.28432e+08,0.197799,0.483203,0.746348,1.93085,1.78423,2.52172,0.498183,0.9881,1.89546,0.765187,0.476607,0.637729,0.533255,0.239147,1.4929,0.296083,0.648745,0.266103,0.532028,0.592752,2.0709,0.200884,1.12031,0.247966,0.833814,1.51066,2.94702,2.16152,2.89073,1.12399,1.57546,4.2157,3.52546,2.36904,2.68888,6.13189,3.22604,6.79854,7.01866,7.36892,7.9808,9.95719,12.7782,14.5759,17.4116,22.679,28.4116,28.5665,31.4006
3.28435e+08,0.226195,0.482942,0.747352,1.9302,1.78449,2.52301,0.497933,0.985491,1.89564,0.766016,0.802099,0.637525,0.533976,0.239024,1.4946,0.295835,0.649415,0.266103,0.53174,0.593733,2.07078,0.200776,1.11999,0.247833,0.835017,1.47838,2.96039,2.15063,2.89023,1.12536,1.57692,4.18329,3.54458,2.02265,2.67925,6.17955,3.21273,6.71672,7.04889,7.41092,7.85717,9.91278,12.5067,13.9079,17.0907,22.9752,28.6007,28.7749,31.6154
3.28439e+08,0.203886,0.482682,0.748309,1.92955,1.78462,2.52417,0.497682,0.986921,1.89573,0.766837,0.484193,0.637158,0.534698,0.238895,1.49621,0.296694,0.650025,0.26611,0.531454,0.594663,2.07066,0.200668,1.11969,0.247701,0.836411,1.50789,2.94835,2.16254,2.88995,1.12568,1.57874,4.20664,3.53773,2.36044,2.67519,6.1384,3.20545,6.78214,6.98218,7.37147,7.90144,9.80457,12.3546,13.5524,16.4383,22.6951,28.7433,28.9509,31.8044
3.28442e+08,0.222733,0.482423,0.749236,1.9289,1.78466,2.52524,0.497432,0.98536,1.89575,0.767617,0.795144,0.636919,0.53539,0.23877,1.49775,0.29694,0.650613,0.266118,0.531168,0.595556,2.07053,0.20056,1.11938,0.247568,0.837873,1.48707,2.95593,2.15762,2.88951,1.12643,1.58075,4.18587,3.55054,2.03292,2.67393,6.16927,3.20278,6.7194,7.04801,7.37244,7.86143,9.85655,12.2041,13.3643,16.1218,22.5979,28.7977,29.0688,31.9455
3.28446e+08,0.208138,0.482163,0.750135,1.92826,1.78464,2.52623,0.497182,0.986017,1.8957,0.768377,0.491397,0.636582,0.536066,0.238643,1.49923,0.297491,0.651175,0.266126,0.530882,0.596419,2.07039,0.200452,1.11907,0.247436,0.83935,1.50701,2.94843,2.16481,2.88919,1.12694,1.58279,4.19975,3.54898,2.3538,2.67412,6.14222,3.20199,6.78279,6.98506,7.39664,7.86588,9.81088,12.1853,13.1867,15.9438,21.8279,28.7244,29.086,32.0029
3.2845e+08,0.220691,0.481904,0.751009,1.92761,1.78457,2.52716,0.496932,0.985029,1.8956,0.769112,0.788464,0.636321,0.536723,0.238517,1.50066,0.297863,0.651718,0.266136,0.530597,0.597258,2.07024,0.200345,1.11876,0.247303,0.840821,1.49374,2.95248,2.16304,2.88877,1.12752,1.58483,4.1866,3.55765,2.04171,2.67501,6.16108,3.20231,6.73247,7.05246,7.3621,7.8878,9.82464,12.1518,13.1408,15.7808,21.7736,28.5612,28.9822,31.9434
3.28453e+08,0.211176,0.481645,0.751859,1.92696,1.78447,2.52802,0.496683,0.985256,1.89546,0.769828,0.498231,0.636001,0.537363,0.23839,1.50204,0.298314,0.652242,0.266146,0.530312,0.598076,2.07008,0.200237,1.11845,0.247171,0.842275,1.50735,2.94771,2.16768,2.88841,1.12804,1.58685,4.19441,3.55861,2.34781,2.67622,6.14367,3.20309,6.78739,6.99773,7.41556,7.85643,9.8393,12.1276,13.1032,15.7432,21.1189,28.3481,28.8013,31.7844
3.28457e+08,0.219575,0.481386,0.752685,1.92631,1.78433,2.52882,0.496434,0.984576,1.89528,0.770523,0.782038,0.635728,0.537985,0.238264,1.50338,0.298708,0.652747,0.266158,0.530027,0.598873,2.06989,0.200129,1.11813,0.247039,0.843707,1.49904,2.94964,2.16754,2.88797,1.12856,1.58883,4.18602,3.56496,2.04978,2.67758,6.15454,3.20411,6.74717,7.05756,7.36584,7.90771,9.81419,12.1589,13.0674,15.7066,21.1727,28.1116,28.5797,31.5746
3.2846e+08,0.213406,0.481128,0.753488,1.92565,1.78416,2.52957,0.496185,0.984561,1.89507,0.771198,0.504705,0.635417,0.53859,0.238139,1.50467,0.299116,0.653234,0.26617,0.529742,0.599652,2.06968,0.200022,1.1178,0.246907,0.845114,1.50846,2.94646,2.17076,2.88756,1.12905,1.59077,4.19007,3.56718,2.34209,2.67898,6.14334,3.20521,6.79298,7.01216,7.42737,7.86059,9.86039,12.1161,13.0976,15.6782,20.7236,27.8855,28.3445,31.3416
3.28464e+08,0.219061,0.48087,0.754269,1.92499,1.78395,2.53025,0.495936,0.984042,1.89482,0.771852,0.775849,0.635135,0.539177,0.238013,1.50592,0.299502,0.653707,0.266182,0.529458,0.600411,2.06944,0.199915,1.11747,0.246776,0.846497,1.50339,2.94714,2.17143,2.88709,1.12952,1.59267,4.18455,3.57221,2.05732,2.68039,6.14912,3.20634,6.76128,7.06269,7.37582,7.92037,9.81681,12.1731,13.0522,15.7047,20.8545,27.6765,28.1235,31.1126
3.28468e+08,0.278662,0.480612,0.761441,1.92432,1.78372,2.62531,0.495688,0.983886,1.89453,0.772486,0.510836,0.63483,0.581461,0.237887,1.54729,0.33901,0.71169,0.266196,0.529174,0.621862,2.06918,0.199807,1.11713,0.246644,0.848136,1.516,2.94488,2.24531,2.88662,1.12997,1.59533,4.1863,3.54456,2.33654,2.68141,6.14172,3.20735,6.77159,7.0149,7.42777,7.87291,9.87371,12.12,13.1072,15.6755,20.5357,27.4975,27.9229,30.9044
3.28471e+08,0.326426,0.480354,0.888189,1.92365,1.9106,2.9015,0.49544,0.98345,1.89421,0.773098,0.769889,0.634542,0.644957,0.237762,1.68485,0.414799,0.82597,0.26621,0.52889,0.78493,2.0689,0.1997,1.11678,0.246512,1.01194,1.63634,2.94482,2.47518,2.88611,1.1304,1.64342,4.18248,3.56682,2.0644,2.66233,6.14434,3.20207,6.75127,7.03585,7.36094,7.96543,9.85292,12.1287,13.0639,15.8431,20.642,27.3371,27.7504,30.7203
3.28475e+08,0.27506,0.480096,1.04869,1.92297,2.09253,3.1024,0.495192,0.98321,1.89385,0.773704,0.516642,0.63424,0.690211,0.237636,1.8286,0.423328,0.84871,0.266224,0.528606,0.891144,2.06859,0.199593,1.11642,0.246381,1.15445,1.86539,2.94308,2.68149,2.88578,1.13081,1.87435,4.18286,4.00349,2.33113,2.5961,6.13919,3.16474,7.1428,7.16788,7.5085,7.97978,10.1011,12.0439,13.0773,16.078,20.307,27.1884,27.5938,30.5593
3.28478e+08,0.330981,0.479838,0.985096,1.92228,2.25122,3.23898,0.494944,0.982814,1.89347,0.895462,0.764152,0.633948,0.684675,0.237511,1.84932,0.43735,0.849413,0.266239,0.528323,0.978682,2.06827,0.199486,1.11605,0.24625,1.27079,1.98625,2.94259,2.71182,2.88588,1.1828,2.06333,4.18002,4.60525,2.09113,2.70904,6.13987,3.14257,7.71078,7.73757,7.91189,8.15893,10.3132,12.353,12.9483,16.2707,20.6127,27.0741,27.4541,30.4128
3.28482e+08,0.305586,0.479581,1.01349,1.92159,2.47819,3.34276,0.494697,0.982524,1.89306,1.10413,0.522147,0.634135,0.68906,0.237386,1.84959,0.449213,0.86981,0.266255,0.528039,1.03915,2.06792,0.199379,1.11568,0.246118,1.25363,1.98471,2.94113,2.7261,2.88575,1.37203,2.16772,4.17958,5.00062,2.46114,2.90349,6.13604,3.31781,8.29357,8.3161,8.59489,8.60734,10.723,12.6493,13.1775,16.3015,20.5189,27.0167,27.3556,30.2966
3.28486e+08,0.290672,0.479324,0.949231,1.92089,2.53946,3.30383,0.49445,0.982147,1.89262,1.4946,0.758635,0.633796,1.01268,0.237261,1.84607,0.40972,0.812857,0.266271,0.527756,0.954454,2.06755,0.199272,1.1153,0.245987,1.25802,1.97002,2.94038,2.69126,2.8856,1.67287,2.16687,4.1773,5.18149,2.47758,3.09836,6.13556,3.51911,8.68512,8.82419,9.06438,9.30257,11.4533,12.8962,13.4698,16.6433,20.6354,26.9766,27.3057,30.2289
3.28489e+08,0.202989,0.479067,1.32141,1.9202,2.4704,3.21672,0.494203,0.981827,1.89216,1.43433,0.527371,0.63417,0.697258,0.237136,1.82093,0.569961,0.836397,0.266792,0.527473,0.860336,2.06716,0.199165,1.11491,0.245856,1.30027,1.8746,2.93909,2.65553,2.88488,1.90535,2.48043,4.17639,5.07354,3.00894,3.04667,6.13246,3.63846,8.72618,9.01877,9.39461,9.72912,12.1546,13.4725,13.6753,16.8785,20.5988,26.9568,27.2712,30.1922
3.28493e+08,0.24243,0.478811,0.735556,1.9195,2.24446,2.75618,0.493956,0.981459,1.89169,1.22014,0.753334,0.634993,0.550536,0.237011,2.17372,0.283683,1.23357,0.268841,0.527191,0.999208,2.06676,0.199058,1.11453,0.245726,1.12081,2.24584,2.9382,3.23598,2.88483,1.63657,2.16674,4.17442,4.75026,2.78019,3.47543,6.13129,3.68261,8.45015,8.85792,9.27097,10.1523,12.4357,14.0562,14.1846,16.9829,21.3952,27.0402,27.2772,30.1787
3.28496e+08,0.20451,0.478554,0.805396,1.91879,2.75869,2.5967,0.49371,0.981122,1.8912,1.0461,0.532333,0.642375,0.551094,0.236887,1.73386,0.339155,0.591363,0.269345,0.526909,0.682267,2.1572,0.198952,1.11413,0.245595,0.981986,1.54424,2.93699,2.74549,2.89358,1.46945,1.85783,4.17323,5.63414,2.70361,3.48409,6.12862,4.09814,9.58594,9.14109,9.37925,9.73383,12.6025,15.139,14.6852,17.0597,21.7745,27.254,27.3982,30.2549
3.285e+08,0.235211,0.478298,0.756653,1.91809,2.60148,2.56997,0.493464,0.980759,1.8907,0.825654,0.748246,0.627136,0.549173,0.236762,1.56121,0.294359,0.703424,0.26849,0.526626,0.632051,2.09754,0.198845,1.11374,0.245464,0.919435,1.55367,2.93601,1.99101,2.98364,1.27335,1.73463,4.17144,5.07717,2.35214,3.23215,6.12703,3.89976,9.184,9.97582,10.137,9.9832,12.6865,14.9885,15.8523,17.5029,21.957,27.4851,27.6241,30.4984
3.28504e+08,0.211035,0.478042,0.776908,1.91738,2.24667,2.56789,0.493218,0.980412,1.89019,0.815454,0.53705,0.635947,0.551217,0.236638,1.53335,0.318734,0.659396,0.267857,0.526345,0.630781,2.07031,0.198739,1.11335,0.245334,0.894681,1.53403,2.93486,2.43206,2.89864,1.13711,1.67408,4.1701,3.85292,2.35495,3.02857,6.1246,3.64774,7.4662,8.46195,9.47469,10.6138,12.8129,14.9842,15.9092,18.5712,21.5243,27.6232,27.8333,30.739
3.28507e+08,0.23156,0.477786,0.770895,1.91668,1.85499,2.56936,0.492973,0.98005,1.88967,0.807942,0.743362,0.628385,0.551863,0.236513,1.53124,0.306818,0.675717,0.267392,0.526063,0.632197,2.06564,0.198632,1.11295,0.245204,0.885707,1.53004,2.93383,2.04911,2.88706,1.18245,1.65278,4.16841,4.02692,2.09969,2.88903,6.12278,3.48024,7.53857,7.45304,7.74558,9.77805,12.8418,15.0791,15.901,18.5552,22.455,27.7897,27.9722,30.8269
3.28511e+08,0.215695,0.47753,0.775071,1.91597,1.86932,2.57107,0.492728,0.979698,1.88914,0.812191,0.541535,0.633738,0.55287,0.236389,1.53282,0.314188,0.671503,0.267052,0.525781,0.633535,2.06467,0.198526,1.11255,0.245074,0.883175,1.54518,2.93271,2.34106,2.87632,1.15712,1.64481,4.16697,3.60664,2.36153,2.80939,6.12047,3.36782,7.00378,7.72093,8.03523,8.1676,11.3452,15.6914,15.9073,18.5508,22.6206,28.0555,28.1651,30.9955
3.28514e+08,0.229404,0.477275,0.775057,1.91526,1.86072,2.57258,0.492483,0.979336,1.88861,0.812338,0.738675,0.629037,0.553655,0.236265,1.53473,0.311136,0.674075,0.266833,0.5255,0.634715,2.06415,0.19842,1.11215,0.244944,0.883243,1.53396,2.93165,2.12901,2.88126,1.17201,1.64337,4.16534,3.83417,2.1151,2.76615,6.11851,3.30882,7.10079,7.12008,7.72802,8.5403,10.0962,14.9096,16.6101,18.6407,23.0663,28.3315,28.4398,31.2328
3.28518e+08,0.219024,0.47702,0.776574,1.91455,1.86413,2.57391,0.492238,0.978979,1.88806,0.813849,0.545797,0.632168,0.554445,0.236142,1.53655,0.31359,0.6742,0.266672,0.525219,0.635781,2.06368,0.198314,1.11175,0.244814,0.884332,1.54801,2.93054,2.28976,2.87591,1.16617,1.64418,4.16385,3.64607,2.34534,2.74453,6.11626,3.27639,6.98465,7.41354,7.51752,8.20081,10.5813,13.1885,16.192,19.2567,22.6913,28.5445,28.7009,31.514
3.28522e+08,0.228224,0.476765,0.777395,1.91384,1.86393,2.57509,0.491994,0.978614,1.8875,0.814646,0.734172,0.629199,0.555179,0.236018,1.53825,0.313046,0.675061,0.266577,0.524938,0.636766,2.06321,0.198208,1.11134,0.244684,0.885797,1.53958,2.92947,2.17635,2.87881,1.17025,1.64597,4.16224,3.78425,2.13201,2.73443,6.1142,3.26102,6.97884,7.17654,7.78897,8.0329,10.156,13.1994,14.4561,18.6077,23.7895,28.7961,28.9192,31.7436
